age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
56,admin.,married,secondary,no,5.8664680569332965,yes,no,unknown,5,may,4.663439094112067,2,-1,0,unknown,no
54,technician,married,unknown,no,6.7464121285733745,yes,no,unknown,5,may,4.68213122712422,2,-1,0,unknown,no
55,services,divorced,primary,no,4.564348191467836,yes,yes,unknown,5,may,5.739792912179234,2,-1,0,unknown,no
37,services,divorced,secondary,no,5.986452005284438,yes,yes,unknown,5,may,5.365976015021851,2,-1,0,unknown,no
33,admin.,single,tertiary,no,5.262690188904886,no,no,unknown,5,may,4.882801922586371,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,6.289715570908998,yes,yes,unknown,5,may,6.115892125483034,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,6.194405391104672,yes,no,unknown,5,may,5.955837369464831,2,-1,0,unknown,no
49,blue-collar,married,unknown,no,5.998936561946683,yes,no,unknown,5,may,5.484796933490655,2,-1,0,unknown,no
48,management,married,secondary,no,5.081404364984463,yes,no,unknown,5,may,5.4116460518550396,3,-1,0,unknown,no
32,technician,divorced,tertiary,no,7.846980982138788,no,no,unknown,5,may,4.997212273764115,2,-1,0,unknown,no
31,admin.,single,secondary,no,4.584967478670572,yes,no,unknown,5,may,5.278114659230517,2,-1,0,unknown,no
55,management,single,tertiary,no,4.74493212836325,no,no,unknown,5,may,4.709530201312334,4,-1,0,unknown,no
40,blue-collar,single,secondary,no,6.077642243349034,yes,no,unknown,5,may,5.442417710521793,3,-1,0,unknown,no
47,technician,married,tertiary,no,6.7226297948554485,yes,no,unknown,5,may,5.755742213586912,3,-1,0,unknown,no
57,technician,married,unknown,no,5.327876168789581,yes,no,unknown,5,may,5.375278407684165,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,5.66988092298052,yes,no,unknown,5,may,5.480638923341991,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,4.04305126783455,yes,no,unknown,5,may,6.052089168924417,2,-1,0,unknown,no
58,management,single,tertiary,no,7.234898420314831,yes,no,unknown,5,may,5.159055299214529,5,-1,0,unknown,no
45,management,divorced,tertiary,no,10.110420417802356,yes,no,unknown,5,may,5.746203190540153,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,3.4011973816621555,yes,no,unknown,5,may,4.90527477843843,4,-1,0,unknown,no
42,admin.,single,secondary,no,6.92951677076365,yes,no,unknown,5,may,4.983606621708336,2,-1,0,unknown,no
53,technician,married,secondary,no,4.02535169073515,yes,yes,unknown,5,may,5.0238805208462765,2,-1,0,unknown,no
32,services,single,secondary,no,4.795790545596741,yes,no,unknown,5,may,5.3612921657094255,2,-1,0,unknown,no
41,blue-collar,single,secondary,no,6.7357800142423265,yes,no,unknown,5,may,4.969813299576001,3,-1,0,unknown,no
43,management,divorced,secondary,no,6.541029999189903,yes,no,unknown,5,may,4.820281565605037,3,-1,0,unknown,no
50,blue-collar,married,primary,no,7.334981878871814,yes,no,unknown,5,may,5.783825182329737,2,-1,0,unknown,no
34,management,married,tertiary,no,3.828641396489095,yes,no,unknown,5,may,3.6635616461296463,4,-1,0,unknown,no
53,services,married,unknown,no,2.8903717578961645,no,no,unknown,5,may,6.220590170099739,2,-1,0,unknown,no
45,technician,married,secondary,no,3.784189633918261,yes,no,unknown,5,may,4.553876891600541,4,-1,0,unknown,no
44,services,married,tertiary,no,6.234410725718371,yes,no,unknown,5,may,6.042632833682381,4,-1,0,unknown,no
55,management,married,tertiary,no,6.529418838262226,yes,no,unknown,5,may,5.159055299214529,3,-1,0,unknown,no
46,management,single,tertiary,no,5.231108616854587,yes,no,unknown,5,may,4.727387818712341,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,4.189654742026425,yes,no,unknown,5,may,6.694562058521095,2,-1,0,unknown,no
34,admin.,married,secondary,no,6.327936783729195,yes,no,unknown,5,may,5.288267030694535,3,-1,0,unknown,no
59,unknown,divorced,unknown,no,3.295836866004329,no,no,unknown,5,may,5.849324779946859,3,-1,0,unknown,no
31,admin.,single,secondary,no,2.4849066497880004,yes,no,unknown,5,may,5.337538079701318,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,3.5263605246161616,yes,no,unknown,5,may,6.0014148779611505,4,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,6.97354301952014,yes,no,unknown,5,may,5.981414211254481,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,5.351858133476067,yes,no,unknown,5,may,5.375278407684165,4,-1,0,unknown,no
46,admin.,single,tertiary,no,5.932245187448011,yes,no,unknown,5,may,4.584967478670572,2,-1,0,unknown,no
48,management,married,tertiary,no,5.572154032177765,yes,no,unknown,5,may,5.857933154483459,2,-1,0,unknown,no
42,services,married,secondary,no,7.141245122350491,yes,no,unknown,6,may,4.736198448394496,2,-1,0,unknown,no
27,services,married,secondary,no,2.0794415416798357,yes,no,unknown,6,may,4.477336814478207,3,-1,0,unknown,no
48,admin.,married,secondary,no,4.836281906951478,yes,yes,unknown,6,may,5.937536205082426,2,-1,0,unknown,no
59,admin.,married,secondary,no,5.438079308923196,yes,no,unknown,6,may,5.247024072160486,3,-1,0,unknown,no
46,technician,married,tertiary,no,6.734591659972948,yes,no,unknown,6,may,5.062595033026967,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,5.730099782973574,yes,no,unknown,6,may,4.624972813284271,1,-1,0,unknown,no
38,admin.,divorced,tertiary,no,4.454347296253507,yes,no,unknown,6,may,5.384495062789089,1,-1,0,unknown,no
23,student,single,secondary,no,5.056245805348308,yes,no,unknown,6,may,3.9889840465642745,1,-1,0,unknown,no
34,services,married,secondary,no,3.091042453358316,yes,no,unknown,6,may,5.840641657373398,1,-1,0,unknown,no
38,admin.,married,secondary,no,3.828641396489095,yes,yes,unknown,6,may,5.272999558563747,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,7.164720378771857,no,no,unknown,6,may,6.480044561926653,1,-1,0,unknown,no
25,admin.,single,secondary,no,4.804021044733257,yes,no,unknown,6,may,5.655991810819852,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,4.875197323201151,yes,no,unknown,6,may,5.241747015059643,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,4.962844630259907,yes,no,unknown,6,may,4.418840607796598,1,-1,0,unknown,no
38,admin.,single,secondary,no,5.973809611869261,no,no,unknown,6,may,5.214935757608986,2,-1,0,unknown,no
43,blue-collar,married,primary,no,4.584967478670572,yes,no,unknown,6,may,5.459585514144159,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,5.4116460518550396,yes,no,unknown,6,may,5.44673737166631,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,6.6293632534374485,yes,no,unknown,6,may,4.890349128221754,1,-1,0,unknown,no
49,services,married,secondary,no,5.501258210544727,yes,yes,unknown,6,may,5.762051382780177,1,-1,0,unknown,no
40,management,married,secondary,no,9.04617302576227,no,no,unknown,6,may,5.560681631015528,3,-1,0,unknown,no
43,admin.,married,unknown,no,5.857933154483459,no,no,unknown,6,may,6.07993319509559,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,2.995732273553991,yes,no,unknown,6,may,5.996452088619021,1,-1,0,unknown,no
58,services,married,secondary,no,7.418780882750794,yes,yes,unknown,6,may,4.442651256490317,1,-1,0,unknown,no
57,technician,married,unknown,no,5.84354441703136,yes,no,unknown,6,may,4.8283137373023015,1,-1,0,unknown,no
32,unemployed,married,secondary,no,2.302585092994046,yes,no,unknown,6,may,6.2166061010848646,4,-1,0,unknown,no
56,management,married,tertiary,no,6.721425700790643,yes,yes,unknown,6,may,7.0909098220799835,1,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,3.367295829986474,yes,no,unknown,6,may,5.53338948872752,1,-1,0,unknown,no
60,retired,divorced,secondary,no,6.300785794663244,yes,no,unknown,6,may,6.937314081223682,1,-1,0,unknown,yes
37,technician,married,tertiary,no,9.074520648833648,yes,no,unknown,6,may,5.003946305945459,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,6.1675164908883415,yes,no,unknown,6,may,4.736198448394496,1,-1,0,unknown,no
27,admin.,married,secondary,no,1.3862943611198906,yes,no,unknown,6,may,5.493061443340548,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,7.094234845924755,yes,no,unknown,6,may,6.645090969505644,2,-1,0,unknown,no
40,admin.,single,secondary,no,5.572154032177765,yes,no,unknown,6,may,5.442417710521793,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,5.645446897643238,no,yes,unknown,6,may,5.293304824724492,1,-1,0,unknown,no
47,blue-collar,married,primary,no,5.327876168789581,yes,no,unknown,6,may,5.0238805208462765,1,-1,0,unknown,no
42,housemaid,married,primary,no,2.833213344056216,yes,no,unknown,6,may,4.820281565605037,1,-1,0,unknown,no
48,technician,married,secondary,no,4.948759890378168,yes,yes,unknown,6,may,6.049733455231958,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,2.772588722239781,yes,no,unknown,6,may,3.7612001156935624,1,-1,0,unknown,no
50,services,married,secondary,no,5.327876168789581,yes,no,unknown,6,may,5.0369526024136295,1,-1,0,unknown,no
52,technician,married,unknown,no,1.9459101490553132,no,no,unknown,6,may,5.313205979041787,2,-1,0,unknown,no
46,blue-collar,divorced,primary,no,7.563719668414366,yes,no,unknown,6,may,5.484796933490655,3,-1,0,unknown,no
38,technician,married,secondary,no,5.648974238161206,yes,no,unknown,6,may,6.180016653652572,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,7.414572881350589,yes,no,unknown,6,may,5.556828061699537,1,-1,0,unknown,no
32,services,single,secondary,no,6.0063531596017325,yes,no,unknown,6,may,5.424950017481403,1,-1,0,unknown,no
51,blue-collar,married,primary,no,5.438079308923196,yes,no,unknown,6,may,6.511745329644728,1,-1,0,unknown,no
48,admin.,married,secondary,no,5.204006687076795,yes,no,unknown,6,may,5.19295685089021,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,7.063903961472068,yes,no,unknown,6,may,5.123963979403259,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,4.204692619390966,yes,no,unknown,6,may,4.499809670330265,1,-1,0,unknown,no
40,technician,married,secondary,no,4.343805421853684,no,no,unknown,6,may,6.22455842927536,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,4.007333185232471,yes,yes,unknown,6,may,5.225746673713202,1,-1,0,unknown,no
33,technician,married,secondary,yes,4.276666119016055,yes,no,unknown,6,may,6.434546518787453,1,-1,0,unknown,no
49,management,single,tertiary,no,5.093750200806762,yes,no,unknown,6,may,6.206575926724928,3,-1,0,unknown,no
32,management,single,tertiary,no,5.017279836814924,yes,no,unknown,6,may,4.770684624465665,1,-1,0,unknown,no
39,admin.,single,secondary,no,4.727387818712341,yes,no,unknown,6,may,5.834810737062605,1,-1,0,unknown,no
38,technician,single,tertiary,no,2.1972245773362196,yes,no,unknown,6,may,5.220355825078324,3,-1,0,unknown,no
43,management,married,secondary,no,5.926926025970411,yes,no,unknown,6,may,5.278114659230517,2,-1,0,unknown,no
39,services,married,secondary,no,7.040536390215956,yes,no,unknown,6,may,5.62040086571715,1,-1,0,unknown,no
54,blue-collar,married,primary,no,7.650644551436897,yes,no,unknown,6,may,4.330733340286331,1,-1,0,unknown,no
38,technician,single,tertiary,no,8.37216741936598,yes,no,unknown,6,may,4.465908118654584,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,5.37989735354046,yes,no,unknown,6,may,5.272999558563747,1,-1,0,unknown,no
55,admin.,married,secondary,no,4.875197323201151,yes,no,unknown,6,may,6.612041034833092,1,-1,0,unknown,no
42,management,married,tertiary,no,7.426549072397305,yes,no,unknown,6,may,6.639875833826536,1,-1,0,unknown,no
40,blue-collar,married,primary,no,3.828641396489095,yes,no,unknown,6,may,4.77912349311153,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,5.768320995793772,yes,no,unknown,6,may,5.288267030694535,2,-1,0,unknown,no
55,admin.,married,secondary,no,5.209486152841421,yes,no,unknown,6,may,5.0106352940962555,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,3.6635616461296463,no,no,unknown,6,may,5.484796933490655,1,-1,0,unknown,no
35,management,single,tertiary,no,6.327936783729195,yes,no,unknown,6,may,5.198497031265826,1,-1,0,unknown,no
58,technician,divorced,secondary,no,6.150602768446279,no,no,unknown,6,may,5.278114659230517,1,-1,0,unknown,no
35,admin.,married,secondary,no,6.272877006546167,yes,no,unknown,6,may,5.003946305945459,1,-1,0,unknown,no
49,services,married,primary,no,4.110873864173311,yes,no,unknown,6,may,5.5053315359323625,1,-1,0,unknown,no
34,technician,single,tertiary,no,5.488937726156687,yes,no,unknown,6,may,4.718498871295094,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,4.9344739331306915,yes,no,unknown,6,may,5.733341276897746,2,-1,0,unknown,no
34,technician,married,secondary,no,5.905361848054571,yes,no,unknown,6,may,4.941642422609304,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,5.429345628954441,yes,no,unknown,6,may,4.912654885736052,1,-1,0,unknown,no
39,technician,single,unknown,no,10.719913749256245,yes,no,unknown,6,may,7.392031567514591,1,-1,0,unknown,yes
32,services,single,secondary,no,5.736572297479192,yes,no,unknown,6,may,4.969813299576001,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,4.882801922586371,yes,no,unknown,6,may,5.472270673671475,1,-1,0,unknown,no
50,technician,married,secondary,no,6.680854678790215,yes,no,unknown,6,may,5.869296913133774,1,-1,0,unknown,no
40,services,married,secondary,no,4.2626798770413155,no,no,unknown,6,may,4.3694478524670215,1,-1,0,unknown,no
37,management,married,tertiary,no,5.442417710521793,yes,yes,unknown,6,may,6.111467339502679,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,5.598421958998375,yes,yes,unknown,6,may,5.0689042022202315,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,5.6131281063880705,yes,yes,unknown,6,may,6.013715156042802,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,4.48863636973214,yes,no,unknown,6,may,4.976733742420574,2,-1,0,unknown,no
39,unemployed,married,primary,no,6.0112671744041615,yes,no,unknown,6,may,3.970291913552122,1,-1,0,unknown,no
36,services,single,primary,no,4.060443010546419,yes,no,unknown,6,may,4.897839799950911,1,-1,0,unknown,no
57,retired,single,secondary,no,7.402451520818244,no,yes,unknown,6,may,5.318119993844216,4,-1,0,unknown,no
36,admin.,single,secondary,no,2.995732273553991,yes,no,unknown,6,may,5.225746673713202,1,-1,0,unknown,no
50,blue-collar,married,primary,no,4.2626798770413155,yes,no,unknown,6,may,6.519147287940395,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,3.9512437185814275,yes,no,unknown,6,may,5.204006687076795,1,-1,0,unknown,no
44,self-employed,married,tertiary,no,5.676753802268282,yes,no,unknown,6,may,5.087596335232384,1,-1,0,unknown,no
44,services,divorced,secondary,no,6.049733455231958,yes,no,unknown,6,may,3.295836866004329,1,-1,0,unknown,no
39,housemaid,single,primary,no,4.6913478822291435,yes,no,unknown,6,may,6.54965074223381,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,6.950814768442584,yes,no,unknown,6,may,3.7612001156935624,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,6.890609120147166,yes,no,unknown,6,may,4.574710978503383,1,-1,0,unknown,no
34,admin.,married,secondary,no,6.767343125265392,no,no,unknown,6,may,7.424761761823209,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,6.504288173536645,yes,no,unknown,6,may,5.645446897643238,2,-1,0,unknown,no
50,management,married,tertiary,no,6.871091294610546,yes,no,unknown,6,may,5.777652323222656,1,-1,0,unknown,no
31,management,single,secondary,no,5.707110264748875,yes,no,unknown,6,may,4.406719247264253,1,-1,0,unknown,no
37,admin.,single,secondary,no,4.941642422609304,yes,no,unknown,6,may,5.736572297479192,1,-1,0,unknown,no
39,management,single,secondary,no,7.537430036586509,yes,no,unknown,6,may,5.220355825078324,1,-1,0,unknown,no
51,blue-collar,married,primary,no,7.027314514039777,yes,no,unknown,6,may,3.8501476017100584,1,-1,0,unknown,no
41,technician,married,secondary,no,6.769641976852503,yes,no,unknown,6,may,4.976733742420574,1,-1,0,unknown,no
41,technician,married,secondary,no,6.642486801367256,yes,yes,unknown,6,may,5.318119993844216,1,-1,0,unknown,no
30,services,single,secondary,no,5.342334251964811,yes,no,unknown,6,may,3.4011973816621555,2,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,4.700480365792417,yes,yes,unknown,6,may,6.104793232414985,1,-1,0,unknown,no
47,technician,married,unknown,no,5.181783550292085,yes,no,unknown,6,may,5.1298987149230735,1,-1,0,unknown,no
55,unemployed,married,tertiary,no,8.583916823459145,no,no,unknown,6,may,5.627621113690637,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,3.7376696182833684,yes,no,unknown,6,may,5.420534999272286,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,3.713572066704308,yes,no,unknown,6,may,5.247024072160486,1,-1,0,unknown,no
37,technician,single,secondary,no,2.833213344056216,yes,no,unknown,6,may,5.099866427824199,1,-1,0,unknown,no
46,admin.,married,primary,no,5.62040086571715,yes,yes,unknown,6,may,5.056245805348308,2,-1,0,unknown,no
37,management,single,tertiary,no,5.438079308923196,yes,yes,unknown,6,may,5.924255797414532,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,2.1972245773362196,yes,no,unknown,6,may,5.855071922202427,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,6.852242569051878,yes,no,unknown,6,may,5.783825182329737,1,-1,0,unknown,no
45,blue-collar,married,primary,no,7.167809184316444,yes,no,unknown,6,may,5.4510384535657,2,-1,0,unknown,no
48,blue-collar,single,secondary,no,3.784189633918261,yes,no,unknown,6,may,5.030437921392435,1,-1,0,unknown,no
60,retired,married,secondary,yes,2.70805020110221,no,no,unknown,6,may,4.382026634673881,1,-1,0,unknown,no
26,admin.,single,secondary,no,6.568077911411976,yes,no,unknown,6,may,5.44673737166631,1,-1,0,unknown,no
58,retired,married,secondary,no,8.60061479955531,yes,no,unknown,6,may,4.770684624465665,1,-1,0,unknown,no
34,admin.,married,secondary,no,6.2285110035911835,yes,no,unknown,6,may,5.247024072160486,1,-1,0,unknown,no
55,unemployed,divorced,secondary,no,5.958424693029782,yes,no,unknown,6,may,6.822197390620491,1,-1,0,unknown,yes
50,management,divorced,secondary,no,7.447751280047908,yes,no,unknown,6,may,4.406719247264253,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,5.117993812416755,yes,yes,unknown,6,may,5.288267030694535,3,-1,0,unknown,no
44,admin.,married,unknown,no,3.6888794541139363,no,yes,unknown,6,may,5.075173815233827,2,-1,0,unknown,no
44,blue-collar,married,primary,no,4.997212273764115,yes,no,unknown,6,may,5.351858133476067,1,-1,0,unknown,no
31,technician,married,secondary,no,2.833213344056216,yes,yes,unknown,6,may,4.787491742782046,1,-1,0,unknown,no
